num_chars_from,special_chars_from,uppercase_percentage_from,date,subject,body,label
18,2,0.0,12,2,5,1
19,3,0.0,07,2,1,1
28,3,8.0,20,1,3,1
28,3,8.0,20,1,3,1
25,3,0.0,10,3,4,1
21,2,0.0,15,2,3,1
24,3,0.0,18,2,3,1
14,2,0.0,15,3,4,1
22,3,5.263157894736842,07,3,4,1
14,2,0.0,12,1,3,1
24,2,0.0,13,3,4,1
26,3,0.0,00,2,3,1
26,3,8.695652173913043,15,1,4,1
19,2,5.88235294117647,01,2,3,1
28,2,0.0,01,3,3,1
28,2,0.0,18,3,3,1
28,2,0.0,01,3,3,1
26,2,0.0,18,2,4,1
28,2,0.0,19,3,3,1
24,2,13.636363636363635,12,2,3,1
24,2,13.636363636363635,14,2,3,1
21,3,16.666666666666664,14,2,2,1
30,3,7.4074074074074066,16,2,4,1
22,3,0.0,01,3,1,1
11,2,0.0,20,2,1,1
26,2,0.0,18,2,3,1
29,2,0,04,3,4,1
26,3,8.695652173913043,16,2,3,1
24,2,0.0,04,3,3,1
24,2,13.636363636363635,12,3,3,1
16,2,0.0,11,3,3,1
18,3,60.0,20,2,3,1
19,3,0.0,22,3,3,1
31,4,7.4074074074074066,01,2,3,1
24,2,0.0,12,3,3,1
21,3,0.0,19,3,2,1
27,2,0.0,23,2,3,1
21,3,0.0,07,3,2,1
29,2,0.0,21,2,4,1
28,4,16.666666666666664,21,1,3,1
14,2,0.0,15,2,2,1
15,2,15.384615384615385,13,3,1,1
24,2,13.636363636363635,14,2,3,1
24,2,13.636363636363635,18,3,2,1
25,4,0.0,10,2,4,1
25,3,0.0,12,3,2,1
15,2,0.0,17,2,4,1
24,2,13.636363636363635,18,3,2,1
46,4,0.0,07,1,3,1
24,2,13.636363636363635,20,3,2,1
29,3,0.0,13,2,2,1
21,2,0.0,19,2,2,1
24,2,13.636363636363635,16,1,3,1
16,2,0.0,11,3,3,1
17,3,0.0,17,3,2,1
17,2,0.0,11,1,3,1
19,3,0.0,18,3,4,1
28,2,0,12,2,3,1
23,2,0.0,02,3,3,1
26,3,0.0,17,3,4,1
51,6,2.2222222222222223,10,3,3,1
21,2,0.0,12,3,3,1
28,3,0.0,00,1,4,1
30,3,0.0,19,3,2,1
16,2,7.142857142857142,19,2,4,1
25,3,9.090909090909092,12,3,3,1
25,3,9.090909090909092,04,2,3,1
28,3,0.0,23,1,4,1
28,3,0.0,06,2,3,1
NULL,NULL,NULL,10,1,2,1
24,2,0.0,06,3,3,1
22,2,0.0,18,3,2,1
29,4,24.0,15,1,3,1
16,3,0.0,03,3,3,1
19,4,0.0,23,2,3,1
29,2,0.0,15,3,5,1
14,2,0.0,06,3,4,1
28,3,0.0,09,3,4,1
24,3,4.761904761904762,23,3,1,1
27,4,26.08695652173913,10,3,1,1
28,3,0.0,21,3,4,1
24,2,4.545454545454546,23,1,4,1
16,3,15.384615384615385,21,2,3,1
24,2,0.0,02,3,3,1
NULL,NULL,NULL,08,3,3,1
15,2,0.0,13,1,4,1
36,3,0.0,16,3,4,1
25,4,0.0,18,2,4,1
31,3,0.0,08,3,3,1
14,2,0.0,07,1,4,1
72,11,3.278688524590164,15,3,4,1
66,10,3.571428571428571,23,3,4,1
32,2,20.0,18,2,3,1
27,3,0.0,02,3,4,1
27,3,0.0,02,2,3,1
24,2,0.0,02,2,3,1
27,3,0.0,18,3,3,1
17,2,6.666666666666667,17,1,3,1
30,4,7.6923076923076925,01,3,3,1
28,3,8.0,01,2,4,1
22,2,0.0,12,1,1,1
22,2,0.0,14,1,1,1
24,2,0.0,18,3,2,1
19,2,5.88235294117647,06,3,2,1
33,5,21.428571428571427,15,3,3,1
28,3,0.0,15,2,3,1
22,3,0.0,11,2,1,1
22,3,0.0,12,2,1,1
25,2,0.0,08,3,3,1
4,0,25.0,12,2,1,1
38,3,0.0,20,3,2,1
21,3,0.0,00,2,3,1
25,2,0.0,09,3,3,1
19,2,0.0,08,2,3,1
20,2,0.0,22,3,2,1
15,2,0.0,20,2,3,1
28,2,0.0,18,1,3,1
28,4,0.0,22,3,3,1
24,2,0.0,04,1,3,1
16,2,0.0,19,2,4,1
18,2,0.0,15,2,3,1
18,2,0.0,16,2,3,1
16,2,0.0,18,1,4,1
21,2,0.0,10,2,3,1
32,7,8.0,01,2,2,1
24,3,0.0,00,3,3,1
24,3,0.0,01,3,3,1
24,2,0.0,04,3,3,1
24,3,0.0,03,3,3,1
18,3,0.0,21,2,3,1
23,3,0.0,22,2,3,1
10,2,0.0,17,3,2,1
20,2,0.0,20,3,1,1
20,2,0.0,20,3,1,1
53,3,0.0,06,1,3,1
20,2,0.0,16,3,3,1
20,2,0.0,17,3,1,1
30,4,11.538461538461538,17,3,3,1
28,4,0.0,19,2,4,1
24,2,0.0,18,3,3,1
15,3,0.0,19,3,2,1
16,3,0.0,00,4,4,1
17,3,0.0,08,3,2,1
21,2,0.0,11,1,3,1
23,3,0.0,21,2,3,1
16,2,0.0,04,3,3,1
16,3,0.0,20,3,3,1
23,2,0.0,01,3,3,1
20,2,0.0,06,2,3,1
29,4,4.166666666666666,15,2,3,1
16,2,0.0,18,3,4,1
25,5,0.0,06,2,3,1
14,2,0.0,22,3,3,1
18,2,0.0,04,3,3,1
30,4,0.0,22,4,5,1
15,2,0.0,14,3,3,1
20,2,0.0,15,3,2,1
17,2,60.0,17,2,3,1
28,3,0.0,20,2,2,1
21,3,0.0,00,3,2,1
21,2,0.0,13,1,3,1
22,2,0.0,22,2,3,1
29,5,0.0,20,3,4,1
25,3,0.0,20,1,1,1
25,3,0.0,20,1,3,1
25,3,0.0,20,1,1,1
29,3,3.8461538461538463,12,2,1,1
29,3,4.3478260869565215,23,1,2,1
27,2,8.0,22,2,3,1
34,4,0.0,20,1,2,1
15,2,0.0,17,1,3,1
24,2,0.0,00,3,3,1
26,3,8.695652173913043,13,3,3,1
23,4,5.263157894736842,17,3,2,1
16,2,0.0,15,2,1,1
16,2,0.0,15,2,2,1
19,2,0.0,10,2,3,1
30,2,0.0,14,2,3,1
28,3,0.0,03,3,3,1
30,2,0.0,03,3,3,1
19,3,0.0,13,3,2,1
20,3,0.0,11,3,3,1
20,3,0.0,15,2,1,1
21,3,0.0,16,2,2,1
27,2,9.523809523809524,20,2,3,1
28,3,0.0,05,3,3,1
37,2,0.0,20,3,2,1
18,2,0.0,07,3,3,1
24,3,0.0,14,1,2,1
25,3,0.0,10,2,3,1
21,4,12.5,12,2,3,1
32,5,11.11111111111111,17,1,3,1
22,3,0.0,11,3,3,1
28,3,8.0,23,2,3,1
30,2,0.0,19,1,4,1
28,2,0.0,01,1,3,1
20,2,0.0,23,3,3,1
19,2,0.0,10,3,3,1
19,3,0.0,07,2,3,1
15,2,0.0,08,4,3,1
21,3,0.0,17,2,5,1
21,2,0.0,14,3,5,1
21,2,0.0,10,2,4,1
11,2,0.0,09,2,2,1
28,3,0.0,07,2,1,1
21,3,0.0,08,3,3,1
23,3,10.0,14,2,4,1
19,3,0.0,18,3,3,1
24,2,0.0,09,3,2,1
16,2,0.0,17,3,2,1
16,2,0.0,18,3,2,1
19,2,0.0,00,3,3,1
20,3,0.0,17,1,1,1
22,3,0.0,22,2,4,1
21,3,0.0,18,3,3,1
27,2,8.0,16,3,3,1
19,2,0.0,05,3,3,1
37,3,0.0,21,3,4,1
18,3,0.0,09,3,3,1
15,2,0.0,07,3,3,1
28,4,0.0,15,3,3,1
23,2,0.0,03,1,3,1
14,2,0.0,23,3,4,1
38,3,0.0,18,2,2,1
23,4,0.0,05,3,3,1
20,2,27.77777777777778,10,3,3,1
21,2,0.0,20,3,2,1
34,3,0.0,23,3,3,1
24,3,0.0,20,1,1,1
16,2,0.0,10,3,4,1
25,3,9.090909090909092,17,3,4,1
17,3,0.0,04,3,3,1
17,3,0.0,05,3,3,1
17,3,0.0,02,3,3,1
22,2,0.0,05,3,2,1
28,3,0.0,06,2,3,1
27,2,0.0,09,2,3,1
22,2,0.0,06,3,3,1
25,4,9.523809523809524,14,2,3,1
27,2,0.0,09,1,3,1
22,2,0.0,09,3,3,1
22,2,0.0,08,3,3,1
24,2,0.0,06,3,2,1
21,2,0.0,04,3,3,1
18,2,0.0,22,3,3,1
42,4,0.0,15,2,3,1
19,2,0.0,02,3,3,1
24,2,0.0,10,1,3,1
19,4,0.0,22,3,5,1
25,3,0.0,17,2,1,1
23,2,0.0,12,3,3,1
27,3,0.0,21,3,2,1
27,3,0.0,22,2,3,1
28,3,8.0,19,2,3,1
29,3,0.0,23,2,1,1
22,2,5.0,04,1,3,1
24,4,0.0,21,3,5,1
22,3,0.0,00,3,3,1
27,2,0.0,14,1,4,1
24,2,0.0,00,3,3,1
19,2,5.88235294117647,13,2,2,1
19,3,0.0,22,2,3,1
29,4,0.0,18,2,4,1
19,2,0.0,19,2,4,1
35,3,0.0,01,2,3,1
35,5,7.4074074074074066,18,2,3,1
19,2,0.0,23,2,1,1
24,3,0.0,09,3,3,1
26,3,8.695652173913043,16,2,3,1
22,2,0.0,00,2,3,1
30,4,0.0,15,2,3,1
18,2,6.25,06,3,3,1
23,4,0.0,19,3,1,1
13,2,9.090909090909092,09,3,3,1
27,4,0.0,17,1,3,1
19,2,0.0,21,3,5,1
12,2,0.0,13,3,1,1
21,2,21.052631578947366,14,2,4,1
18,2,0.0,10,3,2,1
15,2,7.6923076923076925,13,2,4,1
19,2,11.76470588235294,01,3,4,1
21,2,0.0,19,2,2,1
21,3,0.0,17,3,3,1
15,2,0.0,01,2,3,1
23,3,0.0,19,3,3,1
16,2,0.0,08,3,3,1
24,4,0.0,19,2,3,1
22,2,0.0,13,2,2,1
29,3,4.3478260869565215,20,3,2,1
45,6,0.0,13,3,3,1
23,3,0.0,00,3,3,1
25,2,8.695652173913043,18,3,3,1
17,3,0.0,20,2,2,1
19,2,11.76470588235294,13,2,5,1
63,5,0.0,14,3,3,1
24,3,57.14285714285714,19,2,2,1
24,4,40.0,16,2,3,1
23,2,0.0,20,3,3,1
29,3,0.0,14,1,3,1
17,2,0.0,21,3,3,1
27,2,0.0,15,3,3,1
27,2,0.0,06,3,3,1
53,3,0.0,00,3,3,1
15,2,0.0,13,2,3,1
17,2,0.0,14,2,3,1
20,3,0.0,16,3,4,1
30,3,0.0,17,3,3,1
17,2,0.0,20,3,1,1
15,2,15.384615384615385,12,3,3,1
21,2,0.0,14,2,2,1
18,2,0.0,13,2,3,1
56,5,0.0,12,3,3,1
30,4,0.0,02,1,3,1
29,3,0.0,13,2,3,1
17,2,0.0,16,2,3,1
15,2,15.384615384615385,15,3,2,1
28,3,0.0,03,2,4,1
28,3,0.0,06,2,3,1
40,3,0.0,12,3,1,1
17,3,0.0,18,2,1,1
15,2,0.0,19,3,2,1
19,2,0.0,23,2,4,1
25,3,0.0,16,1,3,1
25,3,0.0,23,1,3,1
32,4,0.0,14,2,3,1
25,3,0.0,17,1,3,1
27,3,0.0,09,2,3,1
27,3,0.0,15,2,2,1
25,3,0.0,14,1,3,1
20,2,0.0,19,1,3,1
21,3,0.0,20,2,4,1
17,3,0.0,02,3,3,1
16,2,0.0,21,3,3,1
57,4,0.0,19,3,3,1
16,2,14.285714285714285,01,3,3,1
30,3,0.0,21,3,3,1
60,4,0.0,16,2,3,1
13,2,0.0,20,3,2,1
23,3,0.0,01,3,4,1
15,2,0.0,07,2,3,1
15,2,0.0,16,1,3,1
17,3,50.0,00,2,4,1
14,2,0.0,14,2,4,1
22,3,31.57894736842105,14,2,3,1
27,3,0.0,04,3,3,1
26,3,0.0,12,3,1,1
18,2,0.0,23,2,2,1
16,2,0.0,04,3,4,1
32,3,0.0,00,3,3,1
25,3,0.0,14,3,4,1
17,3,0.0,21,2,3,1
29,3,0.0,01,4,4,1
19,3,0.0,10,3,3,1
22,2,0.0,07,1,1,1
15,2,0.0,09,2,4,1
21,2,0.0,10,1,2,1
15,2,15.384615384615385,14,3,3,1
23,4,0.0,14,2,3,1
15,2,15.384615384615385,12,3,2,1
26,2,0.0,05,2,3,1
20,2,0.0,10,2,2,1
18,3,0.0,05,3,4,1
19,3,0.0,01,2,2,1
38,5,6.666666666666667,13,3,2,1
19,3,0.0,23,2,1,1
20,3,0.0,12,2,1,1
29,3,0.0,21,2,3,1
16,2,0.0,00,1,1,1
16,2,0.0,22,1,1,1
25,3,0.0,03,1,3,1
NULL,NULL,NULL,05,2,3,1
24,3,9.523809523809524,14,2,4,1
NULL,NULL,NULL,22,2,4,1
24,2,0.0,12,1,2,1
26,3,0.0,11,2,4,1
18,2,0.0,03,2,3,1
19,3,0.0,01,2,1,1
19,3,0.0,01,2,1,1
17,3,0.0,09,3,2,1
17,3,0.0,03,3,3,1
24,2,0.0,11,3,3,1
18,2,0.0,03,3,3,1
14,2,0.0,19,3,3,1
14,2,0.0,02,2,3,1
34,5,7.6923076923076925,15,3,3,1
37,2,0.0,04,3,4,1
37,2,0.0,05,3,3,1
26,2,0.0,14,2,1,1
15,2,0.0,03,2,3,1
30,4,0.0,14,2,1,1
14,2,0.0,00,1,4,1
29,3,0.0,01,2,3,1
24,3,0.0,08,2,1,1
18,2,0.0,01,2,4,1
24,3,0.0,23,1,2,1
19,2,0.0,00,3,4,1
55,7,0.0,18,3,2,1
50,6,9.090909090909092,23,3,3,1
15,2,0.0,19,3,4,1
28,3,0.0,00,2,4,1
20,2,0.0,12,1,3,1
24,4,0.0,12,3,3,1
13,2,0.0,05,3,3,1
34,2,0.0,13,2,3,1
38,3,0.0,11,3,3,1
15,2,69.23076923076923,14,2,2,1
19,2,0.0,09,2,3,1
16,2,0.0,00,2,2,1
23,2,0.0,11,2,3,1
17,3,0.0,07,2,3,1
23,2,0.0,13,3,4,1
24,3,0.0,05,2,2,1
15,2,0.0,10,2,1,1
17,3,14.285714285714285,18,3,3,1
35,4,0.0,05,3,2,1
23,2,0.0,06,3,3,1
19,3,0.0,17,2,3,1
16,2,0.0,11,3,3,1
24,3,9.523809523809524,17,2,4,1
16,2,0.0,03,3,3,1
21,3,0.0,05,1,3,1
16,2,0.0,04,3,2,1
22,2,0.0,12,4,4,1
36,5,7.142857142857142,15,2,3,1
16,2,0.0,06,3,3,1
37,6,12.903225806451612,08,3,4,1
20,3,0.0,18,1,4,1
14,3,0.0,18,2,3,1
21,2,0.0,13,2,2,1
21,2,0.0,22,2,2,1
22,2,0.0,20,3,3,1
22,2,0.0,00,3,3,1
20,2,0.0,15,3,3,1
23,2,0.0,22,3,4,1
16,2,0.0,07,3,4,1
17,3,0.0,05,2,3,1
17,3,0.0,23,2,2,1
16,2,0.0,07,3,4,1
19,3,0.0,16,3,4,1
23,3,0.0,23,3,2,1
15,2,0.0,01,2,1,1
18,2,0.0,22,3,1,1
31,2,0.0,02,2,3,1
16,2,0.0,22,3,4,1
21,2,0.0,02,2,3,1
25,2,8.695652173913043,18,3,4,1
15,2,7.6923076923076925,02,3,3,1
22,2,0.0,23,3,2,1
34,4,0.0,11,3,4,1
50,8,2.7027027027027026,17,3,3,1
47,5,0.0,11,2,3,1
22,3,10.526315789473683,13,1,3,1
22,2,0.0,18,2,1,1
24,4,0.0,21,3,4,1
18,3,0.0,15,3,2,1
12,2,0.0,21,0,3,1
29,2,0.0,14,2,2,1
26,2,0.0,06,2,3,1
15,2,0.0,14,2,5,1
21,3,0.0,16,3,4,1
17,2,0.0,01,1,3,1
22,3,15.789473684210526,00,2,1,1
18,2,0.0,15,3,3,1
32,3,0.0,09,2,3,1
26,2,0.0,12,2,2,1
22,2,0.0,14,3,1,1
22,2,0.0,13,3,2,1
21,2,0.0,11,3,3,1
17,2,0.0,08,3,4,1
20,2,0.0,20,3,4,1
19,3,0.0,18,2,1,1
14,2,0.0,13,2,4,1
26,3,0.0,19,3,3,1
19,3,0.0,11,3,3,1
16,2,0.0,13,2,4,1
20,2,0.0,14,3,3,1
21,3,0.0,01,3,1,1
18,2,0.0,20,3,3,1
23,3,16.666666666666664,06,1,1,1
16,2,0.0,12,3,3,1
18,2,0.0,21,3,3,1
21,2,0.0,20,3,2,1
23,3,0.0,01,2,3,1
28,3,0.0,15,3,3,1
23,3,0.0,13,2,3,1
19,3,0.0,11,2,3,1
21,3,0.0,21,2,1,1
21,2,0.0,21,3,2,1
23,2,0.0,10,1,3,1
24,3,0.0,23,2,1,1
21,3,0.0,11,2,1,1
16,3,0.0,04,3,3,1
19,2,0.0,06,3,3,1
17,2,0.0,15,3,3,1
20,3,12.5,17,2,3,1
17,2,0.0,13,1,1,1
16,3,0.0,23,1,2,1
20,2,0.0,05,3,4,1
23,3,0.0,21,2,1,1
16,3,0.0,12,1,2,1
25,3,18.181818181818183,16,2,1,1
20,2,0.0,05,2,2,1
23,4,0.0,18,3,4,1
22,2,0.0,10,3,3,1
18,2,0.0,19,3,1,1
25,3,4.545454545454546,11,1,1,1
18,2,0.0,23,3,2,1
22,4,0.0,00,2,2,1
15,3,0.0,11,3,3,1
16,3,0.0,15,3,3,1
22,4,0.0,20,2,2,1
18,2,0.0,16,1,1,1
20,2,0.0,18,1,3,1
54,2,0.0,21,2,3,1
36,3,0.0,23,3,3,1
18,2,6.25,12,1,2,1
18,2,0.0,19,1,3,1
16,3,0.0,09,2,3,1
28,3,52.0,14,2,1,1
22,3,0.0,13,3,2,1
18,2,0.0,17,1,3,1
42,3,0.0,18,2,3,1
23,3,0.0,10,2,3,1
19,2,0.0,16,3,1,1
22,2,0.0,08,2,2,1
24,3,0.0,20,1,4,1
14,2,0,15,2,4,1
22,3,0.0,08,2,4,1
22,2,0.0,06,3,3,1
20,3,0.0,12,2,3,1
26,3,0.0,12,3,4,1
19,3,0.0,13,2,4,1
13,2,0.0,14,2,3,1
27,2,8.0,17,3,3,1
21,2,0.0,01,3,4,1
31,3,0.0,07,3,3,1
20,2,0.0,07,3,3,1
20,2,0.0,02,3,3,1
20,3,12.5,13,1,2,1
13,2,0.0,05,2,2,1
28,2,0.0,11,2,4,1
32,2,0.0,07,1,3,1
18,2,0.0,16,2,1,1
26,2,0.0,19,1,3,1
23,2,0.0,21,3,4,1
12,2,0.0,19,3,3,1
18,2,0.0,21,2,2,1
31,3,0.0,15,1,3,1
17,2,0.0,09,1,3,1
19,3,6.25,02,1,4,1
26,4,0.0,06,3,3,1
19,2,0.0,01,4,3,1
19,2,0.0,06,4,3,1
18,2,0.0,19,2,2,1
18,2,0.0,20,2,2,1
18,2,0.0,13,3,3,1
27,3,0.0,20,3,3,1
23,3,0.0,23,2,4,1
NULL,NULL,NULL,14,3,3,1
18,2,0.0,21,2,3,1
15,2,0.0,05,1,2,1
11,2,0.0,17,3,4,1
85,6,0.0,00,3,2,1
17,2,0.0,03,2,2,1
28,3,0.0,05,3,3,1
17,2,0.0,22,2,4,1
19,3,0.0,06,3,2,1
19,2,0.0,10,3,3,1
15,2,0.0,19,1,3,1
28,3,0.0,17,3,5,1
15,2,0.0,21,2,2,1
24,2,0.0,12,2,3,1
16,2,0.0,23,2,3,1
20,3,0.0,00,1,1,1
20,3,0.0,02,1,3,1
29,2,0.0,18,3,4,1
20,3,0.0,18,3,3,1
20,3,0.0,19,3,1,1
20,3,0.0,20,3,3,1
20,3,0.0,21,3,2,1
22,3,0.0,11,3,4,1
18,2,0.0,05,3,3,1
16,2,0.0,00,3,2,1
12,2,0.0,22,3,1,1
17,2,0.0,01,2,3,1
16,2,0.0,23,3,3,1
20,2,0.0,02,2,2,1
18,2,0.0,00,3,2,1
39,4,0.0,13,3,2,1
24,2,0.0,23,1,2,1
21,2,0.0,23,3,1,1
24,2,0.0,08,1,2,1
23,3,0.0,03,1,3,1
24,3,0.0,01,2,3,1
19,4,13.333333333333334,04,1,2,1
20,2,0.0,07,2,3,1
20,2,0.0,16,3,3,1
16,2,0.0,20,1,3,1
21,2,0.0,02,2,3,1
17,3,0.0,09,2,1,1
16,3,7.6923076923076925,21,2,3,1
31,3,0.0,04,2,3,1
30,3,3.7037037037037033,06,3,4,1
25,4,9.523809523809524,09,2,4,1
19,2,0.0,15,3,3,1
26,2,8.333333333333332,16,2,3,1
18,3,0.0,23,2,4,1
25,3,0.0,17,2,3,1
12,2,0.0,08,1,3,1
16,2,14.285714285714285,00,2,4,1
15,2,0.0,21,2,4,1
25,2,0.0,06,3,3,1
16,2,0.0,10,1,3,1
25,2,0.0,07,1,3,1
24,3,0.0,23,2,4,1
16,2,0.0,10,3,3,1
34,4,0.0,15,2,2,1
17,3,0.0,20,3,1,1
12,2,10.0,23,3,3,1
21,2,0.0,08,1,3,1
19,3,0.0,16,2,4,1
20,3,0.0,17,1,1,1
24,5,15.789473684210526,18,3,2,1
56,4,0.0,05,1,3,1
56,4,0.0,05,1,3,1
15,2,0.0,08,3,2,1
NULL,NULL,NULL,01,2,3,1
25,3,0.0,18,3,4,1
18,2,0.0,11,2,3,1
28,4,0.0,08,1,3,1
20,3,12.5,21,2,3,1
20,2,0.0,06,1,3,1
30,3,0.0,16,3,2,1
19,2,5.88235294117647,19,3,5,1
22,3,0.0,13,3,5,1
33,3,0.0,05,2,3,1
23,2,0.0,15,1,3,1
33,3,0.0,17,2,3,1
31,3,0.0,05,1,3,1
28,3,0.0,10,2,1,1
33,3,0.0,01,2,3,1
22,2,0.0,03,3,3,1
17,2,0.0,08,3,1,1
29,3,0.0,05,3,3,1
29,3,0.0,19,3,3,1
23,3,0.0,21,3,4,1
23,4,0.0,18,2,2,1
17,2,0.0,14,3,3,1
22,3,68.42105263157895,11,2,3,1
17,2,0.0,01,2,3,1
16,2,64.28571428571429,07,2,4,1
NULL,NULL,NULL,20,3,3,1
23,4,0.0,01,2,2,1
26,4,0.0,13,2,3,1
22,3,0.0,21,3,2,1
13,2,0.0,04,3,1,1
NULL,NULL,NULL,04,3,1,1
16,2,0.0,22,3,1,1
35,2,0.0,00,3,2,1
12,2,0.0,07,1,3,1
28,3,0.0,12,3,4,1
25,2,0.0,13,3,1,1
21,2,0.0,22,0,3,1
21,2,0.0,10,2,3,1
18,3,0.0,15,3,2,1
33,2,0.0,15,2,3,1
18,2,0.0,01,3,3,1
18,2,0.0,15,2,3,1
77,6,30.64516129032258,01,2,3,1
77,6,30.64516129032258,02,2,3,1
77,6,30.64516129032258,16,2,3,1
68,6,0.0,19,2,3,1
68,6,0.0,20,2,3,1
30,2,7.142857142857142,13,3,3,1
26,3,0.0,04,3,3,1
16,3,0.0,15,2,1,1
7,1,33.33333333333333,20,3,3,1
7,1,33.33333333333333,23,3,1,1
26,2,0.0,16,3,3,1
17,2,0.0,15,3,3,1
27,2,0.0,23,3,3,1
13,2,0,13,3,3,1
21,2,0.0,09,3,1,1
22,2,0.0,01,1,1,1
22,2,0.0,01,1,1,1
17,2,0.0,12,3,3,1
19,3,0.0,13,3,3,1
17,3,0.0,14,1,2,1
16,3,0.0,23,2,2,1
24,3,0.0,11,2,3,1
28,2,15.384615384615385,03,3,2,1
12,2,0.0,02,3,2,1
29,2,0.0,08,3,2,1
28,3,0.0,05,3,3,1
14,2,0.0,07,3,3,1
25,2,0.0,17,3,3,1
25,2,0.0,10,3,3,1
17,2,0.0,09,3,4,1
15,2,0.0,06,3,3,1
28,2,15.384615384615385,08,2,3,1
26,2,0.0,07,3,2,1
17,3,0.0,16,2,3,1
18,2,0.0,12,3,4,1
13,2,9.090909090909092,10,3,2,1
27,2,0.0,01,3,2,1
28,3,0.0,16,3,3,1
30,2,0.0,01,2,3,1
21,3,0.0,15,3,3,1
24,3,0.0,10,3,3,1
22,2,0.0,22,3,3,1
19,2,0.0,01,3,3,1
39,2,0.0,06,2,3,1
28,2,0.0,00,2,3,1
25,2,0.0,10,2,4,1
30,3,0.0,03,3,3,1
20,2,0.0,00,2,2,1
25,2,0.0,06,2,3,1
21,2,0.0,10,2,2,1
26,3,4.3478260869565215,05,2,2,1
21,3,11.11111111111111,05,3,4,1
24,3,0.0,08,3,3,1
32,5,0.0,10,3,1,1
14,2,0.0,12,3,3,1
17,2,0.0,06,3,3,1
32,5,0.0,05,3,3,1
25,2,0.0,10,3,2,1
23,3,0.0,17,1,4,1
NULL,NULL,NULL,03,1,2,1
29,2,7.4074074074074066,17,2,2,1
24,3,0.0,11,3,3,1
24,3,0.0,10,2,3,1
30,4,0.0,00,2,4,1
30,4,0.0,00,2,4,1
21,2,0.0,05,3,3,1
17,2,0.0,23,3,3,1
21,2,0.0,12,3,3,1
19,2,0.0,23,2,4,1
NULL,NULL,NULL,08,1,2,1
26,3,0.0,10,3,2,1
NULL,NULL,NULL,,2,5,1
34,5,0.0,20,2,1,1
NULL,NULL,NULL,08,2,2,1
NULL,NULL,NULL,12,2,3,1
18,2,0.0,14,2,3,1
18,2,0.0,12,2,3,1
20,3,0.0,02,1,3,1
14,3,0.0,09,2,2,1
26,2,0.0,02,2,3,1
35,4,0.0,23,3,3,1
22,2,0.0,10,1,3,1
23,2,0.0,14,2,2,1
30,2,0.0,02,2,3,1
26,2,0.0,01,3,3,1
11,2,0.0,14,2,3,1
15,2,0.0,09,3,3,1
17,2,0.0,20,2,3,1
27,2,0.0,05,2,3,1
24,3,14.285714285714285,20,3,4,1
23,2,4.761904761904762,08,3,3,1
29,4,0.0,14,2,3,1
21,3,0.0,14,2,3,1
27,2,0.0,17,1,3,1
20,3,5.88235294117647,15,3,4,1
16,3,0.0,15,3,3,1
19,3,0.0,23,2,3,1
26,2,0.0,15,3,2,1
26,2,0.0,08,3,2,1
28,2,0.0,18,1,3,1
23,3,0.0,13,1,1,1
18,2,0.0,08,3,3,1
15,2,0.0,09,2,3,1
24,3,0.0,10,3,1,1
26,3,4.3478260869565215,00,2,2,1
17,2,6.666666666666667,01,2,3,1
22,2,0.0,03,2,3,1
20,2,0.0,10,3,3,1
22,2,0.0,11,2,3,1
30,3,0.0,13,3,3,1
19,3,0.0,23,1,3,1
22,2,0.0,17,3,3,1
22,2,0.0,08,2,3,1
24,3,0.0,12,3,3,1
16,2,0.0,16,3,3,1
75,8,0.0,12,2,1,1
19,2,0.0,06,2,2,1
18,2,0.0,14,2,3,1
16,2,0.0,15,2,3,1
25,2,0.0,16,3,5,1
17,2,0.0,14,2,3,1
17,2,0.0,15,2,3,1
17,2,0.0,18,2,4,1
21,3,0.0,05,2,4,1
19,2,0.0,09,4,3,1
18,2,0.0,09,4,3,1
21,3,0.0,15,2,3,1
31,5,0.0,12,3,3,1
18,4,14.285714285714285,16,3,1,1
26,4,22.727272727272727,04,2,1,1
19,2,0.0,03,3,2,1
28,3,0.0,11,2,2,1
25,2,0.0,13,3,4,1
22,2,0.0,07,0,3,1
33,2,0.0,12,3,3,1
29,6,8.695652173913043,00,2,3,1
16,2,0.0,02,3,3,1
36,6,0.0,08,3,3,1
21,2,0.0,18,1,3,1
21,2,0.0,18,1,3,1
21,2,0.0,18,1,1,1
21,2,0.0,08,3,3,1
20,2,0.0,08,3,2,1
16,2,0.0,07,3,4,1
12,2,0.0,09,2,2,1
12,2,0.0,11,1,1,1
26,2,0.0,15,3,3,1
21,2,0.0,21,3,3,1
21,2,0.0,07,1,3,1
21,2,0.0,18,3,3,1
21,3,5.555555555555555,01,2,3,1
17,2,0.0,22,3,3,1
20,2,0.0,03,2,3,1
23,3,0.0,00,2,3,1
92,9,14.864864864864865,18,3,3,1
37,2,0.0,10,3,2,1
27,4,0.0,11,3,3,1
90,10,20.0,19,2,4,1
24,3,57.14285714285714,15,1,2,1
28,3,0.0,18,3,4,1
16,2,0.0,02,3,3,1
16,2,0.0,06,2,3,1
24,2,0.0,04,3,3,1
18,3,0.0,14,3,2,1
23,3,0.0,10,3,3,1
23,2,0.0,20,3,3,1
NULL,NULL,NULL,10,3,2,1
15,2,0.0,12,2,4,1
15,2,0.0,18,1,2,1
15,2,0.0,20,1,2,1
22,2,0.0,20,2,4,1
19,2,0.0,10,3,3,1
19,2,0.0,11,3,3,1
