num_chars_from,special_chars_from,uppercase_percentage_from,date,subject,body,label
80.0,14.0,0.0,1.0,2,3,1
19.0,2.0,0.0,3.0,3,2,1
20.0,3.0,0.0,14.0,2,1,0
27.0,3.0,0.0,18.0,3,3,1
33.0,3.0,0.0,8.0,2,3,0
20.0,3.0,0.0,4.0,2,2,0
17.0,2.0,0.0,15.0,2,1,0
30.0,4.0,0.0,22.0,4,5,1
31.0,3.0,0.0,10.0,3,2,1
19.0,2.0,0.0,18.0,1,1,0
60.0,4.0,0.0,16.0,2,2,1
24.0,2.0,0.0,9.0,3,4,1
24.0,2.0,0.0,11.0,3,3,1
29.0,3.0,0.0,11.0,2,1,0
24.0,2.0,0.0,21.0,3,4,1
23.0,2.0,0.0,4.0,3,3,1
18.0,3.0,0.0,16.0,2,1,0
30.0,4.0,0.0,14.0,2,1,1
18.0,2.0,0.0,15.0,2,1,0
22.0,3.0,0.0,23.0,2,3,0
24.0,3.0,0.0,11.0,3,4,1
19.0,2.0,0.0,9.0,2,2,0
20.0,3.0,0.0,3.0,2,2,0
17.0,2.0,0.0,1.0,1,3,1
23.0,2.0,0.0,21.0,3,4,1
17.0,2.0,0.0,15.0,2,1,0
20.0,3.0,0.0,22.0,2,2,0
24.0,3.0,0.0,14.0,2,2,0
19.0,3.0,0.0,14.0,1,1,0
20.0,3.0,0.0,13.0,2,2,0
20.0,3.0,0.0,18.0,2,2,0
20.0,3.0,0.0,5.0,2,0,0
22.0,3.0,0.0,,1,3,1
19.0,3.0,0.0,21.0,2,2,0
14.0,2.0,0.0,19.0,2,2,1
20.0,3.0,0.0,16.0,1,4,1
30.0,4.0,0.0,17.0,2,3,0
29.0,2.0,0.0,15.0,3,4,1
14.0,2.0,16.666666666666664,0.0,2,3,1
27.0,7.0,0.0,23.0,2,2,1
21.0,3.0,0.0,14.0,2,1,0
23.0,3.0,0.0,3.0,2,3,0
20.0,2.0,0.0,0.0,2,0,0
27.0,3.0,0.0,5.0,3,3,1
21.0,2.0,0.0,2.0,2,2,1
20.0,3.0,0.0,3.0,2,2,0
24.0,2.0,4.545454545454546,19.0,2,2,1
20.0,3.0,0.0,7.0,2,2,0
22.0,2.0,0.0,13.0,3,2,1
24.0,2.0,0.0,7.0,3,2,1
18.0,2.0,0.0,4.0,2,2,0
29.0,3.0,0.0,23.0,2,1,1
16.0,2.0,14.285714285714285,0.0,2,4,1
20.0,2.0,0.0,16.0,3,3,1
24.0,3.0,0.0,18.0,2,1,0
19.0,2.0,0.0,21.0,2,2,0
26.0,3.0,0.0,12.0,2,1,0
23.0,3.0,0.0,10.0,2,1,0
19.0,2.0,0.0,15.0,2,1,0
20.0,3.0,0.0,10.0,2,2,0
16.0,2.0,0.0,19.0,2,1,0
30.0,3.0,0.0,18.0,2,4,1
28.0,3.0,0.0,4.0,3,2,1
20.0,3.0,0.0,1.0,3,2,0
27.0,3.0,0.0,13.0,2,1,0
26.0,3.0,0.0,22.0,2,2,0
30.0,3.0,0.0,17.0,3,3,1
39.0,4.0,8.571428571428571,12.0,1,2,1
24.0,2.0,0.0,9.0,3,3,1
15.0,2.0,0.0,3.0,1,2,1
25.0,4.0,0.0,21.0,3,4,1
24.0,2.0,0.0,6.0,2,4,1
23.0,2.0,0.0,21.0,1,3,1
23.0,3.0,10.0,20.0,1,3,1
24.0,3.0,0.0,16.0,1,1,0
20.0,3.0,0.0,1.0,2,2,0
16.0,2.0,0.0,14.0,1,1,0
23.0,3.0,0.0,13.0,2,2,0
20.0,3.0,0.0,19.0,3,4,1
25.0,3.0,0.0,17.0,2,3,0
20.0,3.0,0.0,15.0,2,3,0
24.0,2.0,0.0,20.0,2,1,0
28.0,2.0,0.0,2.0,3,1,0
16.0,2.0,0.0,7.0,3,2,1
19.0,4.0,0.0,12.0,2,2,0
27.0,3.0,0.0,3.0,3,2,1
18.0,2.0,0.0,7.0,1,4,1
20.0,3.0,0.0,1.0,2,3,0
24.0,2.0,0.0,23.0,3,4,1
20.0,2.0,0.0,22.0,3,1,0
19.0,3.0,0.0,12.0,1,2,1
22.0,3.0,0.0,4.0,2,2,1
32.0,2.0,0.0,1.0,2,2,1
39.0,4.0,0.0,0.0,4,3,1
18.0,2.0,0.0,17.0,1,1,1
25.0,2.0,0.0,13.0,2,2,0
22.0,2.0,0.0,14.0,1,4,1
32.0,3.0,0.0,7.0,2,2,0
14.0,2.0,0.0,13.0,2,4,1
18.0,3.0,0.0,17.0,3,3,1
24.0,2.0,0.0,11.0,3,1,1
27.0,3.0,0.0,17.0,2,0,0
20.0,3.0,0.0,22.0,1,2,0
20.0,3.0,0.0,13.0,2,2,0
20.0,2.0,0.0,18.0,2,1,0
26.0,2.0,0.0,23.0,3,2,1
25.0,3.0,0.0,8.0,3,2,1
28.0,2.0,0.0,23.0,2,1,0
18.0,3.0,0.0,21.0,2,4,1
32.0,3.0,3.4482758620689653,13.0,3,3,1
24.0,2.0,0.0,18.0,2,2,1
20.0,3.0,0.0,4.0,0,1,0
29.0,3.0,0.0,21.0,2,1,0
20.0,2.0,0.0,18.0,2,2,1
19.0,3.0,0.0,17.0,2,0,0
18.0,2.0,0.0,20.0,2,3,1
23.0,2.0,0.0,14.0,3,4,1
20.0,2.0,0.0,19.0,2,0,0
18.0,2.0,0.0,5.0,2,2,1
23.0,2.0,0.0,14.0,2,2,1
18.0,2.0,0.0,3.0,3,3,1
23.0,2.0,0.0,6.0,2,4,1
16.0,2.0,28.57142857142857,17.0,3,4,1
22.0,2.0,0.0,18.0,3,3,1
23.0,2.0,0.0,9.0,1,1,1
18.0,3.0,0.0,5.0,2,1,0
23.0,3.0,0.0,16.0,2,1,0
20.0,3.0,0.0,7.0,2,2,0
34.0,3.0,0.0,18.0,3,2,1
16.0,2.0,0.0,7.0,2,2,0
21.0,3.0,0.0,,3,4,1
20.0,2.0,0.0,22.0,3,3,1
28.0,3.0,0.0,20.0,2,2,1
18.0,2.0,0.0,15.0,3,1,1
66.0,9.0,2.0408163265306123,13.0,3,2,1
32.0,2.0,0.0,19.0,1,1,1
20.0,3.0,0.0,11.0,2,2,0
25.0,3.0,0.0,1.0,3,4,1
25.0,3.0,0.0,7.0,2,1,0
28.0,2.0,0.0,1.0,4,1,0
21.0,3.0,0.0,15.0,2,2,0
23.0,3.0,0.0,19.0,3,1,0
31.0,3.0,0.0,14.0,2,1,1
18.0,2.0,0.0,20.0,2,1,0
34.0,3.0,0.0,23.0,3,3,1
20.0,2.0,0.0,8.0,0,3,1
22.0,3.0,0.0,20.0,2,2,1
21.0,3.0,0.0,17.0,2,2,0
25.0,2.0,0.0,6.0,2,2,1
23.0,3.0,0.0,14.0,1,2,0
20.0,2.0,0.0,5.0,3,4,1
34.0,3.0,0.0,5.0,3,3,1
32.0,2.0,6.666666666666667,6.0,3,3,1
20.0,3.0,0.0,16.0,3,4,1
40.0,2.0,0.0,9.0,2,1,1
17.0,2.0,0.0,17.0,2,1,0
22.0,3.0,0.0,21.0,1,1,0
43.0,4.0,20.51282051282051,22.0,1,3,1
25.0,3.0,0.0,18.0,2,2,0
20.0,3.0,0.0,18.0,2,2,0
47.0,2.0,0.0,16.0,3,2,1
16.0,2.0,0.0,15.0,2,1,0
20.0,3.0,0.0,6.0,2,3,0
21.0,3.0,0.0,4.0,2,5,1
19.0,3.0,0.0,17.0,2,1,0
20.0,3.0,0.0,11.0,2,2,0
20.0,3.0,0.0,5.0,2,2,0
21.0,3.0,0.0,15.0,2,2,0
36.0,3.0,0.0,21.0,2,3,1
19.0,3.0,0.0,15.0,1,1,0
28.0,3.0,0.0,,3,3,1
21.0,2.0,0.0,7.0,1,1,1
16.0,2.0,0.0,22.0,3,4,1
27.0,3.0,0.0,12.0,2,1,0
25.0,3.0,0.0,18.0,3,2,1
17.0,2.0,0.0,1.0,2,2,0
25.0,3.0,0.0,8.0,2,1,0
17.0,2.0,0.0,12.0,3,2,1
24.0,3.0,0.0,15.0,3,2,0
26.0,2.0,0.0,8.0,3,2,1
25.0,3.0,0.0,15.0,2,0,0
26.0,2.0,0.0,8.0,2,4,1
20.0,3.0,0.0,14.0,2,2,0
23.0,3.0,0.0,18.0,2,1,0
25.0,3.0,0.0,20.0,2,0,0
13.0,2.0,0.0,3.0,3,4,0
23.0,3.0,0.0,18.0,3,2,1
38.0,5.0,0.0,1.0,3,2,0
27.0,2.0,0.0,,1,3,1
20.0,3.0,0.0,7.0,2,2,0
20.0,3.0,0.0,13.0,2,3,0
23.0,3.0,0.0,0.0,2,0,0
24.0,2.0,0.0,17.0,3,3,1
16.0,2.0,0.0,18.0,2,0,0
19.0,2.0,0.0,21.0,2,1,0
20.0,3.0,0.0,5.0,2,3,0
19.0,3.0,0.0,6.0,3,2,1
12.0,2.0,0.0,3.0,2,4,0
15.0,2.0,0.0,1.0,2,3,1
24.0,3.0,0.0,7.0,2,1,0
19.0,3.0,0.0,13.0,2,1,0
26.0,2.0,0.0,12.0,2,1,0
22.0,3.0,0.0,8.0,2,4,1
20.0,3.0,0.0,0.0,2,3,0
18.0,3.0,0.0,6.0,2,0,0
20.0,3.0,0.0,12.0,2,2,0
20.0,3.0,0.0,1.0,2,3,0
20.0,3.0,0.0,17.0,2,2,0
24.0,4.0,5.0,18.0,2,1,1
26.0,3.0,0.0,10.0,2,1,0
32.0,4.0,0.0,5.0,2,3,0
38.0,3.0,0.0,11.0,2,1,0
20.0,2.0,0.0,19.0,2,1,0
22.0,2.0,0.0,18.0,2,2,1
26.0,3.0,0.0,17.0,2,1,0
18.0,3.0,0.0,15.0,2,1,0
22.0,2.0,0.0,8.0,2,0,0
20.0,3.0,0.0,4.0,2,2,0
18.0,3.0,0.0,15.0,2,2,0
20.0,3.0,0.0,23.0,2,3,0
25.0,3.0,0.0,15.0,3,2,0
18.0,3.0,0.0,16.0,3,2,0
23.0,3.0,0.0,17.0,3,2,1
29.0,3.0,0.0,20.0,2,1,0
23.0,3.0,0.0,11.0,2,1,0
26.0,2.0,0.0,2.0,2,4,1
20.0,3.0,0.0,20.0,2,3,0
62.0,5.0,0.0,10.0,3,3,1
23.0,3.0,0.0,16.0,2,2,0
23.0,2.0,0.0,3.0,1,2,1
19.0,3.0,0.0,14.0,2,0,0
20.0,3.0,0.0,23.0,2,3,0
66.0,10.0,3.571428571428571,23.0,2,2,1
20.0,3.0,0.0,9.0,3,3,1
20.0,3.0,0.0,20.0,2,2,0
19.0,3.0,0.0,19.0,2,1,0
19.0,2.0,0.0,3.0,1,2,0
19.0,2.0,0.0,16.0,3,2,1
20.0,3.0,0.0,15.0,2,2,0
37.0,2.0,0.0,10.0,3,3,1
20.0,2.0,0.0,1.0,2,1,0
18.0,3.0,0.0,7.0,2,0,0
27.0,2.0,0.0,11.0,3,4,1
23.0,3.0,0.0,16.0,2,2,0
15.0,2.0,0.0,17.0,2,4,1
46.0,2.0,4.545454545454546,4.0,2,3,1
22.0,3.0,15.789473684210526,0.0,2,1,1
24.0,3.0,0.0,16.0,2,0,0
17.0,2.0,0.0,14.0,2,2,0
19.0,2.0,0.0,5.0,3,3,0
20.0,3.0,0.0,18.0,2,2,0
20.0,3.0,0.0,9.0,2,2,0
25.0,3.0,0.0,14.0,2,0,0
28.0,2.0,0.0,7.0,4,4,0
22.0,3.0,0.0,10.0,2,1,0
18.0,2.0,0.0,23.0,3,2,0
17.0,2.0,0.0,15.0,2,2,0
29.0,4.0,0.0,14.0,2,3,1
44.0,4.0,0.0,13.0,1,3,1
20.0,3.0,0.0,20.0,2,2,0
22.0,3.0,0.0,19.0,1,5,1
26.0,3.0,0.0,16.0,2,1,0
29.0,3.0,0.0,19.0,2,2,0
28.0,3.0,0.0,5.0,2,3,1
54.0,5.0,0.0,16.0,2,1,0
13.0,2.0,0.0,20.0,3,2,1
30.0,4.0,0.0,15.0,2,2,1
20.0,3.0,0.0,21.0,2,3,0
30.0,3.0,7.4074074074074066,3.0,2,2,1
14.0,3.0,9.090909090909092,0.0,3,3,1
23.0,3.0,0.0,1.0,2,3,1
20.0,3.0,0.0,3.0,3,1,0
24.0,3.0,57.14285714285714,16.0,3,2,1
25.0,2.0,0.0,7.0,1,3,1
17.0,2.0,0.0,20.0,2,2,0
20.0,3.0,0.0,4.0,2,3,0
17.0,2.0,0.0,2.0,2,2,1
22.0,3.0,0.0,17.0,2,3,1
22.0,2.0,0.0,23.0,2,2,1
18.0,3.0,0.0,10.0,2,1,0
20.0,3.0,0.0,23.0,2,3,0
20.0,3.0,0.0,7.0,2,3,0
21.0,4.0,11.76470588235294,23.0,4,3,1
20.0,2.0,0.0,10.0,4,4,0
25.0,3.0,0.0,9.0,2,1,0
24.0,2.0,0.0,15.0,2,3,1
19.0,2.0,0.0,16.0,3,2,1
27.0,3.0,0.0,4.0,4,4,0
25.0,2.0,0.0,6.0,1,2,1
25.0,3.0,0.0,12.0,2,0,0
26.0,3.0,0.0,14.0,2,2,0
35.0,2.0,0.0,,3,3,1
34.0,5.0,0.0,17.0,2,3,1
12.0,2.0,0.0,14.0,2,2,0
41.0,4.0,13.513513513513514,6.0,2,1,1
21.0,2.0,0.0,15.0,2,2,1
25.0,2.0,0.0,19.0,2,3,0
21.0,2.0,0.0,11.0,1,3,1
28.0,2.0,0.0,23.0,3,1,0
23.0,2.0,0.0,13.0,3,2,1
24.0,2.0,4.545454545454546,23.0,3,4,1
26.0,3.0,0.0,2.0,2,2,1
20.0,3.0,0.0,8.0,2,2,0
18.0,2.0,0.0,9.0,1,2,1
20.0,3.0,0.0,15.0,2,1,1
20.0,3.0,0.0,20.0,2,3,0
19.0,3.0,0.0,20.0,1,2,1
19.0,2.0,11.76470588235294,13.0,2,5,1
18.0,3.0,0.0,20.0,2,3,1
20.0,3.0,0.0,3.0,2,2,0
30.0,5.0,16.0,21.0,3,3,1
19.0,2.0,0.0,17.0,3,1,1
18.0,2.0,0.0,21.0,2,1,0
23.0,3.0,0.0,13.0,2,2,0
41.0,4.0,0.0,8.0,1,3,1
20.0,2.0,0.0,5.0,2,3,1
17.0,2.0,0.0,19.0,2,2,1
24.0,2.0,0.0,10.0,2,1,0
27.0,3.0,0.0,15.0,2,0,0
31.0,2.0,0.0,23.0,1,2,1
20.0,2.0,0.0,19.0,3,1,1
29.0,3.0,0.0,18.0,3,3,0
16.0,2.0,0.0,4.0,3,2,1
24.0,2.0,13.636363636363637,11.0,3,3,1
19.0,3.0,0.0,9.0,2,0,0
27.0,2.0,61.11111111111112,18.0,3,2,1
20.0,2.0,0.0,10.0,2,3,1
23.0,2.0,0.0,10.0,1,3,1
17.0,2.0,0.0,14.0,1,1,0
15.0,2.0,0.0,8.0,3,3,1
26.0,3.0,0.0,19.0,2,1,0
24.0,2.0,0.0,5.0,3,2,1
20.0,3.0,12.5,15.0,2,2,1
35.0,4.0,0.0,21.0,3,3,1
15.0,2.0,0.0,19.0,3,3,1
20.0,3.0,0.0,22.0,2,2,0
22.0,3.0,0.0,3.0,2,3,0
15.0,2.0,0.0,13.0,1,4,1
22.0,3.0,0.0,4.0,2,2,0
17.0,2.0,0.0,3.0,2,3,1
23.0,2.0,0.0,19.0,3,4,1
28.0,3.0,0.0,0.0,2,3,1
25.0,4.0,0.0,14.0,1,2,1
16.0,2.0,0.0,15.0,2,3,1
25.0,3.0,0.0,15.0,2,1,0
17.0,2.0,0.0,14.0,2,2,0
22.0,2.0,0.0,18.0,2,2,1
20.0,2.0,0.0,6.0,1,3,1
29.0,2.0,0.0,0.0,3,3,1
20.0,3.0,0.0,6.0,2,2,0
30.0,2.0,0.0,14.0,3,4,1
19.0,3.0,0.0,7.0,2,2,0
19.0,2.0,0.0,10.0,2,3,1
31.0,4.0,0.0,12.0,4,4,1
12.0,2.0,0.0,23.0,3,4,1
22.0,3.0,0.0,6.0,2,1,0
24.0,2.0,0.0,16.0,2,4,1
20.0,3.0,0.0,16.0,2,2,0
18.0,2.0,0.0,23.0,4,4,0
22.0,3.0,0.0,15.0,2,3,1
23.0,3.0,0.0,12.0,2,1,0
16.0,2.0,0.0,20.0,1,1,0
18.0,2.0,0.0,12.0,2,2,1
17.0,2.0,0.0,1.0,2,2,0
54.0,5.0,0.0,3.0,2,3,0
17.0,2.0,0.0,20.0,2,1,0
18.0,3.0,0.0,12.0,2,2,0
34.0,5.0,0.0,17.0,3,3,1
24.0,3.0,0.0,11.0,2,3,1
29.0,3.0,0.0,23.0,2,0,0
15.0,2.0,0.0,16.0,3,1,1
20.0,3.0,0.0,22.0,1,2,0
34.0,5.0,0.0,5.0,1,4,0
20.0,3.0,0.0,22.0,2,3,0
28.0,2.0,0.0,0.0,2,2,0
42.0,4.0,0.0,15.0,2,2,1
25.0,2.0,0.0,21.0,3,2,1
17.0,2.0,0.0,16.0,2,1,0
23.0,3.0,0.0,17.0,3,2,1
24.0,2.0,0.0,23.0,2,3,1
17.0,2.0,0.0,22.0,3,3,0
25.0,2.0,0.0,23.0,3,4,1
15.0,2.0,0.0,17.0,2,1,0
20.0,3.0,0.0,22.0,2,3,0
36.0,4.0,21.875,17.0,2,2,1
18.0,2.0,0.0,10.0,1,2,1
15.0,2.0,0.0,3.0,2,4,1
18.0,2.0,0.0,20.0,2,1,0
23.0,2.0,0.0,5.0,1,3,1
30.0,3.0,0.0,0.0,3,3,1
30.0,3.0,0.0,13.0,3,3,1
32.0,3.0,0.0,18.0,1,3,1
20.0,3.0,0.0,16.0,2,3,0
20.0,3.0,0.0,6.0,2,2,0
22.0,3.0,0.0,22.0,2,2,0
20.0,2.0,0.0,15.0,2,0,0
19.0,3.0,0.0,12.0,2,2,0
22.0,3.0,0.0,17.0,2,0,0
27.0,3.0,0.0,12.0,3,2,1
26.0,3.0,0.0,0.0,2,2,0
14.0,2.0,0.0,1.0,2,2,0
25.0,3.0,0.0,18.0,2,1,0
27.0,2.0,16.0,15.0,3,2,1
25.0,3.0,0.0,11.0,2,2,0
20.0,2.0,0.0,3.0,2,3,1
20.0,3.0,0.0,5.0,4,2,0
20.0,3.0,0.0,2.0,2,2,0
21.0,2.0,0.0,21.0,3,2,1
22.0,3.0,0.0,13.0,3,2,1
21.0,2.0,0.0,15.0,3,2,0
17.0,2.0,0.0,5.0,2,3,0
17.0,2.0,0.0,4.0,1,0,0
26.0,2.0,0.0,12.0,2,2,0
36.0,3.0,6.0606060606060606,7.0,3,3,1
25.0,3.0,0.0,7.0,1,0,0
28.0,2.0,0.0,21.0,4,3,0
20.0,3.0,0.0,16.0,2,1,0
22.0,2.0,0.0,3.0,3,3,1
20.0,3.0,0.0,19.0,2,2,0
24.0,2.0,0.0,0.0,2,2,1
21.0,2.0,0.0,,3,2,1
21.0,3.0,0.0,15.0,2,1,0
25.0,4.0,0.0,15.0,2,5,1
28.0,4.0,9.090909090909092,13.0,2,3,1
20.0,3.0,0.0,22.0,2,1,0
19.0,3.0,0.0,23.0,1,2,1
20.0,3.0,0.0,11.0,2,3,0
30.0,3.0,0.0,6.0,2,1,1
,,,10.0,3,2,1
20.0,3.0,0.0,12.0,2,2,0
20.0,3.0,0.0,4.0,2,0,0
18.0,2.0,0.0,19.0,2,1,0
23.0,2.0,0.0,,2,2,1
20.0,3.0,0.0,16.0,2,2,0
20.0,3.0,0.0,17.0,2,2,0
27.0,3.0,0.0,9.0,2,3,1
29.0,3.0,0.0,17.0,2,0,0
23.0,3.0,0.0,3.0,1,3,1
20.0,3.0,0.0,19.0,2,2,0
30.0,3.0,0.0,6.0,3,3,1
18.0,2.0,0.0,8.0,1,2,1
22.0,2.0,0.0,1.0,1,1,1
27.0,3.0,0.0,0.0,1,1,0
24.0,2.0,0.0,8.0,2,2,0
15.0,2.0,7.6923076923076925,13.0,2,4,1
20.0,3.0,0.0,17.0,2,2,0
,,,16.0,3,2,1
28.0,2.0,0.0,7.0,4,4,0
33.0,3.0,0.0,22.0,3,2,1
,,,8.0,2,3,1
29.0,2.0,0.0,11.0,3,4,0
34.0,4.0,0.0,11.0,3,3,1
24.0,3.0,0.0,5.0,2,2,1
22.0,3.0,0.0,18.0,3,3,1
16.0,2.0,64.28571428571429,7.0,2,3,1
17.0,2.0,0.0,14.0,2,3,1
26.0,2.0,8.333333333333332,16.0,2,4,1
14.0,2.0,0.0,12.0,3,5,1
22.0,2.0,0.0,0.0,2,3,1
23.0,4.0,0.0,19.0,3,3,1
27.0,3.0,0.0,12.0,2,1,0
104.0,3.0,0.0,0.0,3,2,1
25.0,3.0,0.0,14.0,2,1,0
17.0,2.0,0.0,18.0,3,2,0
27.0,3.0,0.0,5.0,3,3,1
20.0,2.0,0.0,2.0,2,2,1
27.0,2.0,0.0,17.0,1,3,1
14.0,2.0,0.0,7.0,3,2,1
21.0,2.0,0.0,16.0,2,3,1
25.0,3.0,0.0,6.0,3,3,1
20.0,3.0,0.0,16.0,2,3,0
13.0,2.0,0.0,13.0,1,3,1
24.0,4.0,0.0,12.0,2,3,1
12.0,2.0,0.0,22.0,3,2,1
17.0,2.0,0.0,3.0,2,3,1
24.0,3.0,0.0,8.0,2,1,0
13.0,2.0,0.0,4.0,3,3,1
18.0,2.0,0.0,19.0,2,1,0
19.0,2.0,0.0,20.0,2,5,0
25.0,3.0,0.0,15.0,2,1,0
19.0,3.0,0.0,15.0,2,0,0
15.0,2.0,0.0,,3,4,1
19.0,2.0,0.0,14.0,2,1,0
20.0,2.0,0.0,21.0,2,1,0
23.0,3.0,0.0,6.0,3,2,1
31.0,3.0,0.0,4.0,2,3,1
22.0,2.0,5.0,4.0,1,3,1
28.0,4.0,0.0,3.0,2,3,1
17.0,2.0,0.0,13.0,1,2,1
20.0,3.0,0.0,4.0,2,2,0
28.0,3.0,0.0,20.0,1,3,0
17.0,2.0,0.0,20.0,2,2,0
29.0,3.0,0.0,12.0,3,3,0
22.0,3.0,0.0,22.0,3,1,0
12.0,2.0,0.0,20.0,2,1,0
29.0,2.0,0.0,9.0,2,3,1
20.0,3.0,0.0,10.0,2,2,0
24.0,2.0,0.0,9.0,2,1,1
20.0,3.0,0.0,3.0,3,2,0
31.0,2.0,0.0,12.0,2,3,1
20.0,3.0,0.0,22.0,2,1,0
20.0,3.0,0.0,5.0,2,2,0
17.0,2.0,0.0,19.0,1,0,0
20.0,3.0,0.0,17.0,2,3,0
22.0,3.0,0.0,8.0,2,3,0
33.0,3.0,0.0,23.0,2,2,0
13.0,2.0,0.0,0.0,4,4,1
18.0,3.0,0.0,20.0,2,3,1
20.0,3.0,0.0,,3,5,1
25.0,2.0,0.0,17.0,2,2,0
20.0,3.0,0.0,2.0,2,2,0
21.0,3.0,0.0,16.0,3,3,1
19.0,2.0,0.0,15.0,3,3,1
14.0,3.0,0.0,9.0,2,1,1
16.0,2.0,0.0,22.0,2,1,0
25.0,3.0,0.0,,3,3,1
20.0,3.0,0.0,10.0,2,2,0
27.0,2.0,0.0,16.0,3,4,1
23.0,3.0,0.0,21.0,2,3,1
25.0,2.0,0.0,18.0,3,1,1
54.0,5.0,0.0,23.0,2,1,0
18.0,2.0,0.0,14.0,3,1,1
20.0,3.0,0.0,17.0,2,3,0
20.0,3.0,0.0,19.0,2,2,0
20.0,2.0,0.0,4.0,3,2,1
19.0,2.0,0.0,9.0,2,1,0
29.0,3.0,15.384615384615383,10.0,2,2,1
20.0,3.0,0.0,9.0,3,3,1
27.0,4.0,0.0,20.0,3,3,1
23.0,4.0,0.0,6.0,3,4,1
19.0,3.0,0.0,17.0,3,2,1
33.0,5.0,0.0,9.0,2,3,1
21.0,2.0,0.0,13.0,2,1,0
20.0,3.0,0.0,3.0,2,2,0
22.0,2.0,0.0,2.0,3,5,1
16.0,2.0,0.0,18.0,2,2,0
34.0,5.0,0.0,20.0,2,1,1
21.0,2.0,0.0,18.0,2,4,1
20.0,3.0,0.0,14.0,2,1,0
15.0,2.0,0.0,6.0,3,3,1
35.0,2.0,0.0,0.0,3,3,1
17.0,2.0,0.0,15.0,1,3,1
25.0,2.0,0.0,17.0,2,1,0
17.0,2.0,0.0,3.0,3,3,1
26.0,3.0,0.0,9.0,1,1,0
19.0,2.0,0.0,0.0,2,1,0
25.0,3.0,0.0,16.0,1,3,1
20.0,3.0,0.0,23.0,2,3,0
23.0,3.0,0.0,10.0,2,3,1
26.0,3.0,0.0,9.0,2,2,0
19.0,3.0,0.0,16.0,2,2,0
22.0,3.0,0.0,11.0,3,3,1
24.0,3.0,0.0,8.0,3,2,1
27.0,3.0,0.0,5.0,3,3,1
32.0,2.0,0.0,20.0,2,2,1
25.0,2.0,0.0,8.0,1,2,1
16.0,2.0,0.0,10.0,2,2,1
20.0,3.0,0.0,17.0,2,2,0
23.0,3.0,0.0,14.0,2,2,0
24.0,2.0,0.0,0.0,3,2,1
18.0,3.0,0.0,14.0,3,2,0
23.0,3.0,0.0,14.0,2,0,0
19.0,2.0,0.0,12.0,2,2,1
,,,7.0,3,3,1
29.0,2.0,0.0,15.0,3,5,1
20.0,3.0,0.0,16.0,2,1,0
20.0,3.0,0.0,14.0,2,3,0
21.0,3.0,0.0,11.0,2,1,1
28.0,2.0,0.0,1.0,3,3,1
20.0,3.0,0.0,14.0,2,2,0
28.0,3.0,0.0,0.0,4,2,0
25.0,3.0,0.0,14.0,2,1,0
18.0,2.0,0.0,14.0,2,3,1
25.0,3.0,0.0,6.0,2,2,0
28.0,3.0,0.0,11.0,3,4,1
18.0,2.0,0.0,21.0,2,1,0
20.0,3.0,0.0,23.0,2,3,0
17.0,2.0,6.666666666666667,0.0,3,4,1
25.0,2.0,0.0,2.0,3,4,1
22.0,3.0,0.0,18.0,2,2,0
12.0,2.0,0.0,11.0,2,2,1
24.0,3.0,0.0,12.0,1,1,0
35.0,3.0,6.25,13.0,3,4,1
20.0,3.0,0.0,10.0,2,2,0
16.0,2.0,0.0,5.0,2,1,0
11.0,2.0,0.0,16.0,1,1,0
19.0,2.0,0.0,10.0,3,2,1
26.0,3.0,8.695652173913043,16.0,2,3,1
27.0,2.0,0.0,0.0,3,1,0
20.0,2.0,0.0,11.0,2,4,1
28.0,4.0,0.0,21.0,3,3,1
24.0,3.0,0.0,19.0,1,2,1
18.0,2.0,0.0,0.0,2,4,1
21.0,3.0,0.0,14.0,2,2,0
18.0,2.0,0.0,4.0,2,4,1
18.0,3.0,0.0,10.0,2,0,0
21.0,2.0,0.0,3.0,2,3,0
77.0,6.0,30.64516129032258,16.0,2,3,1
22.0,3.0,0.0,17.0,2,1,0
19.0,3.0,0.0,1.0,2,3,1
16.0,2.0,0.0,19.0,2,2,0
17.0,2.0,0.0,4.0,3,2,0
18.0,3.0,0.0,8.0,2,0,0
22.0,3.0,0.0,15.0,3,1,0
47.0,5.0,0.0,11.0,2,3,1
18.0,3.0,0.0,7.0,2,0,0
17.0,2.0,0.0,8.0,2,3,1
26.0,2.0,0.0,21.0,3,4,1
14.0,2.0,0.0,18.0,3,2,0
20.0,2.0,0.0,13.0,2,3,1
22.0,4.0,0.0,0.0,2,3,1
27.0,3.0,0.0,14.0,2,2,0
16.0,2.0,0.0,11.0,3,2,1
21.0,2.0,0.0,12.0,3,3,1
27.0,4.0,0.0,18.0,3,4,1
20.0,3.0,0.0,3.0,2,2,0
20.0,3.0,0.0,13.0,2,2,0
17.0,2.0,0.0,22.0,1,2,1
24.0,3.0,0.0,23.0,2,1,0
29.0,3.0,0.0,0.0,3,3,1
20.0,3.0,0.0,23.0,2,3,0
24.0,3.0,0.0,9.0,2,3,0
20.0,3.0,0.0,8.0,2,2,0
24.0,3.0,0.0,9.0,1,4,1
44.0,4.0,0.0,10.0,3,2,1
24.0,2.0,0.0,6.0,3,2,1
31.0,2.0,0.0,0.0,3,2,0
23.0,3.0,0.0,16.0,2,2,0
23.0,4.0,0.0,17.0,2,0,0
32.0,4.0,3.8461538461538463,3.0,2,4,1
15.0,2.0,0.0,8.0,2,3,1
